tax_block,tax_lot,council_district,address,bldgclass,ownername,unitsres,bbl,borocode,issue_date,violation_type_code,violation_number,violation_category,violation_type,house_maint_code_violate_count,is_tax_lien_sale_eligable,violation_count,has_tax_lien,has_violations,is_residential,unitsres_zero,zombie_score,likely_zombie,borough
4702,56,45.0,303 EAST 54 STREET,C2,ALZUBAYDI GROUP INC.,6.0,3047020056,3.0,19990316,LL6291,20867,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,1.0,1.0,1.0,1,1,1,0,5.5,1,Brooklyn
4977,156,20.0,36-22 UNION STREET,K4,STAR OF UNION STREET INC,0.0,4049770156,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Queens
7651,74,45.0,1428 EAST 34 STREET,A9,ROSENZWEIG MORRIS HELEN,1.0,3076510074,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4721,11,45.0,950 UTICA AVENUE,G2,IDA ROYALTY GEMS LLC,0.0,3047210011,3.0,19891226,C,SSTW02,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
6801,15,24.0,71-57 162 STREET,A5,FRENKEL VIRGINIA,1.0,4068010015,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
4230,30,42.0,512 CHESTNUT STREET,B2,PAMELA SMALLS,2.0,3042300030,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7839,28,46.0,1139 EAST 59 STREET,B1,"BEGANSKI, IVETTE",2.0,3078390028,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5631,69,38.0,931 49 STREET,O2,MAIMONEDES MEDICAL CENTER,0.0,3056310069,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Brooklyn
7010,8,24.0,76-14 174 STREET,A1,PATEL PRAFUL K & JYOTI  P,1.0,4070100008,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7831,40,46.0,5106 AVENUE K,A2,"COMPAAN, JASON M",1.0,3078310040,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5042,6,40.0,647 FLATBUSH AVENUE,C1,"423 FLATBUSH, LLC",8.0,3050420006,3.0,20091231,LBLVIO,15436,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,94.0,1.0,94.0,1,1,1,0,52.0,1,Brooklyn
4250,60,50.0,139 RENO AVENUE,A2,JOHN SANJURJO,1.0,5042500060,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
7774,52,45.0,1274 EAST 49 STREET,A5,LOIS EMANUEL,1.0,3077740052,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5598,62,44.0,1235 43 STREET,C2,1235 EQUITIES LLC,6.0,3055980062,3.0,19940725,LL6291,01400,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,1,0,5.0,0,Brooklyn
1305,1,35.0,355 ROGERS AVENUE,C7,219 REALTY GROUP,25.0,3013050001,3.0,20030319,LL6291,14763,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,64.0,1.0,64.0,1,1,1,0,37.0,1,Brooklyn
5605,53,44.0,1369 44 STREET,C2,SPREI FAMILY TRUST,5.0,3056050053,3.0,20080103,LL6291,10108,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,5.0,1.0,5.0,1,1,1,0,7.5,1,Brooklyn
4180,22,37.0,420 LINCOLN AVENUE,V0,"MUNOZ, MARGARITA",0.0,3041800022,3.0,20130601,UB,3661/13,V-DOB VIOLATION - ACTIVE,UB-UNSAFE BUILDINGS                                                NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
5627,8,44.0,4705 11 AVENUE,B1,CYA REALTY ASSOCIATES LLC,2.0,3056270008,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
8494,21,46.0,1715 EAST 54 STREET,A5,"RUBIN, JEFFREY",1.0,3084940021,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5392,71,39.0,499 EAST 8 STREET,D1,MRA PROPERTY CO,83.0,3053920071,3.0,19930816,LL6291,35894,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,28.0,0.0,28.0,0,1,1,0,16.0,1,Brooklyn
16037,8,31.0,418 BEACH 64 STREET,C0,"MCCALLUM-GEORGE, DIONNE",3.0,4160370008,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
2017,25,36.0,1156 FULTON STREET,S5,"FULTON FILMS, LLC",5.0,3020170025,3.0,20010227,LL6291,17178,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,3.0,1.0,3.0,1,1,0,0,6.5,1,Brooklyn
4131,60,50.0,PELICAN CIRCLE,V0,PELICAN CIRCLE HOMEOW,0.0,5041310060,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Staten Island
1205,14,35.0,1142 PACIFIC STREET,I7,"PROMESA RESIDENTIAL HEALTH CARE FACILITY , INC.",80.0,3012050014,3.0,20161201,EVCAT1,05123,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
1233,9,36.0,101 ROGERS AVENUE,C1,NASIR HOLDING GROUP 101 CORP.,13.0,3012330009,3.0,20210311,C,FEU30802IK,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,40.0,1.0,40.0,1,1,1,0,25.0,1,Brooklyn
4649,63,41.0,289 EAST 94 STREET,C2,EAST FLATBUSH LLC,6.0,3046490063,3.0,19970210,LL6291,26600,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,20.0,1.0,20.0,1,1,1,0,15.0,1,Brooklyn
7599,33,45.0,1043 EAST 35 STREET,C0,ARTHUR CHIN,3.0,3075990033,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
15817,74,31.0,177 BEACH 25 STREET,B9,177 BEACH 25TH STREET LLC,2.0,4158170074,4.0,20120605,UB,4092/12R,V-DOB VIOLATION - ACTIVE,UB-UNSAFE BUILDINGS                                                NONE,0.0,0.0,0.0,0,1,1,0,2.0,0,Queens
4682,30,41.0,136 EAST 57 STREET,C0,SARAH MALONEY,3.0,3046820030,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7812,24,45.0,1909 FLATBUSH AVENUE,K1,A.L.M. GALLO PROPERTIES LLC,0.0,3078120024,3.0,20151001,LBLVIO,06118,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
7572,12,45.0,879 EAST 26 STREET,A1,"EVEN-HAR, JOSEPH",1.0,3075720012,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1942,23,36.0,518 DEKALB AVENUE,S2,SONIA M MACK,2.0,3019420023,3.0,20030319,LL6291,16720,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
1999,37,36.0,1163 FULTON STREET,V1,SSA REO ASSETS 08 LLC,0.0,3019990037,3.0,20200117,LBLVIO,02403,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,0,1,6.5,1,Brooklyn
6943,6,24.0,170-14 69 AVENUE,A1,FABIAN MONTUFAR,1.0,4069430006,4.0,20080422,C,0802DB,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,0.0,0.0,0,1,1,0,2.0,0,Queens
7921,20,23.0,80-30 236 STREET,B3,"XIONG, XU",2.0,4079210020,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5183,20,20.0,143-30 SANFORD AVENUE,D1,143-30 SANFORD AVE LLC,80.0,4051830020,4.0,20160224,AEUHAZ1,00329,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,142.0,0.0,142.0,0,1,1,0,73.0,1,Queens
7630,41,45.0,3000 AVENUE K,K4,3000 AVENUE K,3.0,3076300041,3.0,20240923,LBLVIO,12956,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,0.0,1.0,0,1,0,0,2.5,0,Brooklyn
7826,6,45.0,4609 AVENUE L,B3,"GAY, TRUSTEE, MARGARET M",2.0,3078260006,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5033,18,40.0,250 MAPLE STREET,C1,CADORE ESTATE INC,26.0,3050330018,3.0,20230630,LBLVIO,42801,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,3.0,1.0,3.0,1,1,1,0,6.5,1,Brooklyn
4281,43,42.0,612 PINE STREET,B2,"HOSSAIN, MD MOZZAMEL",2.0,3042810043,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5609,23,44.0,1138 44 STREET,B1,1138 44 LLC,2.0,3056090023,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
6722,27,20.0,57-44 156 STREET,A5,"SU, AN",1.0,4067220027,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
1142,16,35.0,972 DEAN STREET,F5,"9K GROUP, LLC",0.0,3011420016,3.0,20140331,EVCAT1,04859,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
1793,100,36.0,413 GREENE AVENUE,C3,461 ESSEX GROUP LLC,4.0,3017930100,3.0,20180822,AEUHAZ1,00210,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,5.0,1.0,5.0,1,1,1,0,7.5,1,Brooklyn
4734,59,45.0,571 EAST 49 STREET,A1,ERIC FRASER,1.0,3047340059,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
534,40,49.0,15 VANDERBILT AVENUE,V0,THE SALVATION ARMY,0.0,5005340040,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Staten Island
5314,33,39.0,61 CHURCH AVENUE,K4,COMPANIGANJ WELFAREASSOCIATION INC,0.0,3053140033,3.0,20230620,LBLVIO,28824,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
4637,33,41.0,723 UTICA AVENUE,G9,"FORRESTER, JOHNATHON",0.0,3046370033,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Brooklyn
1928,17,33.0,209 SKILLMAN STREET,C0,"ARROYO, DORA BELIZE",3.0,3019280017,3.0,no violations,no violations,no violations,no violations,no violations,1.0,0.0,1.0,0,0,1,0,0.5,0,Brooklyn
1296,50,35.0,954 NOSTRAND AVENUE,S2,954 NOSTRAND LLC,2.0,3012960050,3.0,20230620,LBLVIO,44076,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
5047,60,40.0,261 WINTHROP STREET,B3,WILLIAM STEWART,2.0,3050470060,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
3866,116,42.0,661 SNEDIKER AVENUE,A5,"KING, THEODOCIA M",1.0,3038660116,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
16133,13,32.0,1-88 BEACH 91 STREET,C5,QUEENS BEACH 91 LLC,16.0,4161330013,4.0,20230630,LBLVIO,36979,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,1,0,5.0,0,Queens
1777,58,21.0,37-17 108 STREET,C7,CORONA 108 REALTY LLC,7.0,4017770058,4.0,20190529,AEUHAZ1,00685,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,18.0,1.0,18.0,1,1,1,0,14.0,1,Queens
2974,41,49.0,236B ST MARYS AVENUE,G0,"DEMEESTER, MICHAEL",1.0,5029740041,5.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,0,3.0,0,Staten Island
2851,14,49.0,136 CLIFTON AVENUE,A2,ISRAEL ACOSTA,1.0,5028510014,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
5620,7501,38.0,1038 46 STREET,R1,UNAVAILABLE OWNER,4.0,3056207501,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,0,0.0,0,Brooklyn
5589,40,39.0,4000 13 AVENUE,K1,4018 REALTY LLC,0.0,3055890040,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Brooklyn
1288,26,35.0,1080 CARROLL STREET,B1,THERON S GRANT,2.0,3012880026,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7754,89,23.0,217-09 77 AVENUE,A1,"LIU, CHENG",1.0,4077540089,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5162,65,40.0,323 EAST 19 STREET,D3,DITMAS PARK LOFTS LLC,38.0,3051620065,3.0,20240222,FISPNRF,01214,V-DOB VIOLATION - ACTIVE,FISPNRF-NO REPORT AND / OR LATE FILING (FACADE)                         FACADE  REQUIRED,3.0,0.0,3.0,0,1,1,0,3.5,0,Brooklyn
4679,37,41.0,5303 CHURCH AVENUE,S1,TROY BINNS,1.0,3046790037,3.0,20000207,LL6291,21129,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
2017,25,36.0,1156 FULTON STREET,S5,"FULTON FILMS, LLC",5.0,3020170025,3.0,19970210,LL6291,22502,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,3.0,1.0,3.0,1,1,0,0,6.5,1,Brooklyn
4703,2,45.0,5504 CHURCH AVENUE,S2,ROWL DELORES,2.0,3047030002,3.0,20240923,LBLVIO,11167,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
1240,38,36.0,750 NOSTRAND AVENUE,J9,750 REALTY HOLDINGS LLC,0.0,3012400038,3.0,20111213,EVCAT1,02772,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
5608,31,38.0,4414 FT HAMILTON PARKWAY,S1,"ENGELBERG, DAVID",1.0,3056080031,3.0,20040213,LL6291,12523,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
1268,32,35.0,520 EASTERN PARKWAY,C0,"SEALE, WINSLOW R JR",3.0,3012680032,3.0,20230620,LBLVIO,16810,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,1,0,5.0,0,Brooklyn
7192,46,24.0,179-01 UNION TURNPIKE,K1,"69-75 DAGGET STREET, LLC",0.0,4071920046,4.0,19930628,LL6291,09969,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
512,60,49.0,82 SANDS STREET,B2,"ADUTWUM, YVETTE",2.0,5005120060,5.0,no violations,no violations,no violations,no violations,no violations,2.0,0.0,2.0,0,0,1,0,1.0,0,Staten Island
1178,39,35.0,616 ST JOHNS PLACE,C0,"SKOLER, JOSEPH R",3.0,3011780039,3.0,19930601,LL6291,06148,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,1,0,2.0,0,Brooklyn
16083,1,31.0,357 BEACH 70 STREET,S9,226-17 REALTY INC.,4.0,4160830001,4.0,20170224,LBLVIO,12892,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,30.0,1.0,30.0,1,1,0,0,20.0,1,Queens
4638,23,41.0,829 LENOX ROAD,C2,BH LENOX LLC,6.0,3046380023,3.0,20091231,LBLVIO,15037,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,20.0,0.0,20.0,0,1,1,0,12.0,1,Brooklyn
5345,19,13.0,3200 WATERBURY AVENUE,A2,MARILYN TERRERO IRREVOCABLE TRUST,1.0,2053450019,2.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Bronx
4649,66,41.0,279 EAST 94 STREET,C2,279 EAST 94 REALTY LLC,6.0,3046490066,3.0,19970916,LL6291,234967,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,17.0,1.0,17.0,1,1,1,0,13.5,1,Brooklyn
2017,25,36.0,1156 FULTON STREET,S5,"FULTON FILMS, LLC",5.0,3020170025,3.0,20151001,LBLVIO,06476,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,3.0,1.0,3.0,1,1,0,0,6.5,1,Brooklyn
2862,94,49.0,1310 BAY STREET,B3,"1310 BAY STREET, LLC",2.0,5028620094,5.0,20140204,C,VACP#5/2014,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,1.0,0.0,1,1,1,0,5.0,0,Staten Island
4680,7,41.0,858 LINDEN BOULEVARD,C0,"ZARGAROV, YEHOUDA",3.0,3046800007,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
5135,7501,20.0,136-24 MAPLE COURT,RM,WISTERIA GRDNS CONDO,48.0,4051357501,4.0,20121113,E,452939/9027,V-DOB VIOLATION - ACTIVE,E-ELEVATOR                                                        ELEVATORREQUIRED,1.0,0.0,1.0,0,1,0,0,2.5,0,Queens
5219,4,45.0,1908 NEWKIRK AVENUE,C1,"NEWKIRK NOSTRAND EAST SPE OWNER, LLC",22.0,3052190004,3.0,20230802,BENCH,00510,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,44.0,1.0,44.0,1,1,1,0,27.0,1,Brooklyn
2839,113,49.0,854 BAY STREET,S2,"MASOUD, AMAL",2.0,5028390113,5.0,no violations,no violations,no violations,no violations,no violations,2.0,1.0,2.0,1,0,0,0,4.0,0,Staten Island
1240,38,36.0,750 NOSTRAND AVENUE,J9,750 REALTY HOLDINGS LLC,0.0,3012400038,3.0,19960308,LL1081,02216,V-DOB VIOLATION - ACTIVE,LL1081-LOCAL LAW 10/81 - ELEVATOR                                      ELEVATOROPTIONAL,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
8198,174,19.0,244-26 RUSHMORE AVENUE,A1,SUSAN DEEDY AS TRUSTEE OF THE,1.0,4081980174,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
802,10,50.0,91 BRIELLE AVENUE,B2,CULOTTA JOHN,2.0,5008020010,5.0,20110209,AEUHAZ1,00682,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,1,0,5.0,0,Staten Island
1247,1,35.0,159 ROGERS AVENUE,S9,OLUFEMI FALADE,6.0,3012470001,3.0,20230620,LBLVIO,34437,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,13.0,1.0,13.0,1,1,0,0,11.5,1,Brooklyn
1802,33,36.0,230 LEXINGTON AVENUE,B3,"JAMES, DOROTHY",2.0,3018020033,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5019,4,20.0,40-23 MAIN STREET,K2,"ARAJON REALTY, INC",0.0,4050190004,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Queens
1928,7504,33.0,203 SKILLMAN STREET,RM,UNAVAILABLE OWNER,23.0,3019287504,3.0,20230802,BENCH,00426,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
7610,70,45.0,1064 EAST 29 STREET,A1,"ABAYEV, ROMAN",1.0,3076100070,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4712,58,42.0,574 EAST 92 STREET,B1,"JOHNSON, MINEL",2.0,3047120058,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
8706,50,48.0,3119 CONEY ISLAND AVENUE,S3,"BRIGHTON SPORTS, LLC",3.0,3087060050,3.0,20150303,LBLVIO,08853,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,5.0,1.0,5.0,1,1,0,0,7.5,1,Brooklyn
5590,21,38.0,930 41 STREET,B1,"CHEN , KE JIAN",2.0,3055900021,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1832,21,36.0,130 JEFFERSON AVENUE,C1,"MEADOWLAND GROUP, INC.",8.0,3018320021,3.0,20150303,LBLVIO,10775,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,7.0,1.0,7.0,1,1,1,0,8.5,1,Brooklyn
4677,49,41.0,375 EAST 51 STREET,A5,"LIDDELL, EVETTE",1.0,3046770049,3.0,20210929,AEUHAZ1,00353,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,0.0,0.0,0,1,1,0,2.0,0,Brooklyn
511,3,49.0,514 BAY STREET,P2,TOMPKINS LODGE NO. 471 FREE & ACCEPTED M ASONS,0.0,5005110003,5.0,20070119,LL6291,26740,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Staten Island
1776,56,21.0,104-33 ROOSEVELT AVENUE,V1,"MARRERO, IVELISSE",0.0,4017760056,4.0,20120725,AEUHAZ1,00211,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
2977,33,49.0,305 HYLAN BOULEVARD,B2,"TAPIA, JOSE",2.0,5029770033,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
4679,30,41.0,5319 CHURCH AVENUE,S2,SROUGO REALTY LLC,2.0,3046790030,3.0,20230630,LBLVIO,22544,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
1995,6,36.0,102 PUTNAM AVENUE,W2,ROMAN CATHOLIC CHURCH,0.0,3019950006,3.0,20210802,BENCH,00671,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
5590,49,38.0,4122 10 AVENUE,C7,10 AVE REALTY LLC,12.0,3055900049,3.0,20090101,LL6291,11234,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,17.0,0.0,17.0,0,1,1,0,10.5,1,Brooklyn
5173,104,20.0,146-45 56 ROAD,A5,THE LANGE FAMILY REVOCABLE TRUST,1.0,4051730104,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
1928,7504,33.0,203 SKILLMAN STREET,RM,UNAVAILABLE OWNER,23.0,3019287504,3.0,20240222,BENCH,00250,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
16038,18,31.0,4-32 BEACH 65 STREET,B1,"BAIDOO, SOPHIA",2.0,4160380018,4.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Queens
4246,20,50.0,342 BEACH AVENUE,A2,"RIVAS-CAESAR, AMANDA",1.0,5042460020,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
7808,22,45.0,1839 FLATBUSH AVENUE,S2,"LARRY ZAWADZKI, LLC.",2.0,3078080022,3.0,20230630,LBLVIO,09847,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
513,5,49.0,560 BAY STREET,K4,"STATEN ISLAND BEACH, LLC",0.0,5005130005,5.0,20190502,BENCH,03702,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
5407,20,20.0,149-36 BEECH AVENUE,B3,"ZHANG, TENG",2.0,4054070020,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
